-0.51513,-0.91951,-0.096717,1.4741,4.8075
-0.55171,-0.79401,0.08281,1.6536,4.6236
-0.54694,-0.84134,0.051609,1.6224,4.4373
-0.53708,-0.85651,0.050052,1.6208,4.239
-0.52712,-0.8709,0.050044,1.6208,4.0405
-0.51715,-0.88616,0.050049,1.6208,3.842
-0.50719,-0.90241,0.05005,1.6208,3.6436
-0.49722,-0.91971,0.050046,1.6208,3.4453
-0.48726,-0.93817,0.050048,1.6208,3.2471
-0.47729,-0.95788,0.050052,1.6208,3.049
-0.46732,-0.97898,0.050048,1.6208,2.8511
-0.45736,-1.0016,0.050047,1.6208,2.6533
-0.44739,-1.0258,0.050046,1.6208,2.4558
-0.43743,-1.0519,0.050055,1.6209,2.2586
-0.42746,-1.0799,0.050062,1.6209,2.0617
-0.41749,-1.11,0.050054,1.6208,1.8653
-0.40752,-1.1426,0.050052,1.6208,1.6696
-0.39755,-1.1776,0.050061,1.6209,1.4748
-0.38758,-1.2155,0.05007,1.6209,1.2813
-0.37761,-1.2563,0.050075,1.6209,1.0899
-0.36764,-1.3004,0.050079,1.6209,0.90182
-0.35767,-1.3488,0.049163,1.62,0.71973
-0.35223,-1.4897,-0.037619,1.5332,0.54834
-0.36285,-1.7051,-0.19079,1.38,0.41686
0.0085961,1.2169,1.1983,1.1983,4.6073
0.21439,1.4386,0.99773,0.99773,4.5481
0.40335,1.526,0.78862,0.78862,4.4588
0.56695,1.4971,0.57537,0.57537,4.3391
0.69757,1.396,0.36003,0.36003,4.1907
0.78898,1.2514,0.14365,0.14365,4.0172
0.83681,1.0781,-0.073291,-0.073291,3.8233
0.83871,0.88325,-0.2905,-0.2905,3.6155
0.79451,0.67178,-0.50449,-0.50449,3.4021
0.70734,0.53861,-0.61621,-0.61621,3.2038
0.6013,0.5739,-0.53722,-0.53722,3.0368
0.49847,0.69098,-0.3645,-0.3645,2.8668
0.41881,0.80493,-0.20214,-0.20214,2.6804
0.37449,0.88663,-0.10365,-0.10365,2.4847
0.3544,0.94931,-0.053856,-0.053856,2.2874
0.3441,0.98075,-0.050367,-0.050367,2.0897
0.33411,1.0123,-0.050003,-0.050003,1.892
0.32417,1.0468,-0.049953,-0.049953,1.6947
0.31423,1.0847,-0.049938,-0.049938,1.4978
0.30429,1.1267,-0.049937,-0.049937,1.3016
0.29435,1.1732,-0.049932,-0.049932,1.1065
0.28442,1.2247,-0.049924,-0.049924,0.9132
0.27448,1.2818,-0.049917,-0.049917,0.72302
0.26455,1.3451,-0.049885,-0.049885,0.53933
0.25463,1.4149,-0.049808,-0.049808,0.37192
0.24472,1.4916,-0.049728,-0.049728,0.25515
0.00010057,-8.66e-05,-0.00029296,1.5705,4.8746
0.0014442,-0.00072298,-0.0038152,1.567,4.6703
0.0010458,-0.0013776,-0.0037164,1.5671,4.4714
0.00045676,-0.0024442,-0.003513,1.5673,4.2738
-0.00016434,-0.0037376,-0.0033342,1.5675,4.0747
-0.000788,-0.0051989,-0.0031656,1.5676,3.8756
-0.0013917,-0.0067831,-0.0029975,1.5678,3.6764
-0.0019677,-0.0084858,-0.0028272,1.568,3.4773
-0.0025126,-0.010337,-0.0026726,1.5681,3.2781
-0.0030263,-0.012335,-0.0025065,1.5683,3.079
-0.0035074,-0.014518,-0.0023398,1.5685,2.8798
-0.0039553,-0.016918,-0.0021645,1.5686,2.6807
-0.0043687,-0.019602,-0.0019989,1.5688,2.4816
-0.004749,-0.022634,-0.0018305,1.569,2.2824
-0.0050962,-0.026122,-0.0016644,1.5691,2.0833
-0.00541,-0.030201,-0.001496,1.5693,1.8842
-0.0056897,-0.035074,-0.00132,1.5695,1.685
-0.0059353,-0.041076,-0.0011521,1.5696,1.4859
-0.0061474,-0.048729,-0.00099043,1.5698,1.2867
-0.006326,-0.058922,-0.00082134,1.57,1.0876
-0.006471,-0.073351,-0.00064467,1.5702,0.88847
-0.0065944,-0.10128,-0.0058896,1.5649,0.68926
-0.015231,-0.42449,-0.11825,1.4526,0.48196
-0.040282,-1.2621,-0.27644,1.2944,0.26988
-0.087145,-1.9693,-0.46269,1.1081,0.1036
0.14322,1.1937,0.90552,-0.66527,4.8328
0.32195,1.295,0.69549,-0.87531,4.7224
0.47196,1.2846,0.48179,-1.089,4.5826
0.58615,1.1956,0.26625,-1.3045,4.4163
0.65906,1.0557,0.049753,-1.521,4.2279
0.68476,0.94237,-0.10295,-1.6737,4.0293
0.6689,0.96619,-0.090227,-1.661,3.8388
0.65425,1.0168,-0.05275,-1.6235,3.6436
0.64404,1.0368,-0.050011,-1.6208,3.4464
0.63411,1.0552,-0.049937,-1.6207,3.2493
0.62418,1.0744,-0.04993,-1.6207,3.0524
0.61425,1.0946,-0.049931,-1.6207,2.8559
0.60431,1.1159,-0.049939,-1.6207,2.6597
0.59438,1.1384,-0.049943,-1.6207,2.4641
0.58445,1.162,-0.049942,-1.6207,2.269
0.57452,1.1869,-0.049937,-1.6207,2.0747
0.56459,1.2131,-0.049936,-1.6207,1.8813
0.55465,1.2407,-0.04994,-1.6207,1.6894
0.54472,1.2698,-0.049937,-1.6207,1.4993
0.53479,1.3005,-0.049931,-1.6207,1.3119
0.52485,1.3328,-0.049933,-1.6207,1.1286
0.51492,1.3667,-0.049941,-1.6207,0.95157
0.50499,1.4023,-0.049943,-1.6207,0.78524
0.49533,1.4684,-0.021093,-1.5919,0.63886
0.48712,1.6402,0.11254,-1.4583,0.53052
0.49445,1.8766,0.30916,-1.2616,0.49473
-0.17394,-1.4137,-1.0421,-2.6129,4.467
-0.35153,-1.4891,-0.81308,-2.3839,4.3964
-0.50627,-1.4509,-0.58,-2.1508,4.2935
-0.62947,-1.3372,-0.34513,-1.9159,4.1604
-0.71421,-1.1765,-0.1095,-1.6803,4.0013
-0.75525,-0.99488,0.11538,-1.4554,3.8224
-0.74384,-0.87527,0.24984,-1.321,3.6307
-0.69514,-0.83907,0.28123,-1.2896,3.4333
-0.64156,-0.88939,0.22277,-1.348,3.232
-0.59662,-0.98448,0.12493,-1.4459,3.0257
-0.56838,-1.0732,0.045171,-1.5256,2.8203
-0.55861,-1.0905,0.050008,-1.5208,2.624
-0.54864,-1.1138,0.050055,-1.5207,2.4278
-0.53867,-1.1384,0.050054,-1.5207,2.232
-0.5287,-1.1645,0.050056,-1.5207,2.037
-0.51874,-1.1922,0.050056,-1.5207,1.8427
-0.50877,-1.2215,0.050054,-1.5207,1.6497
-0.4988,-1.2526,0.050056,-1.5207,1.4584
-0.48883,-1.2855,0.050061,-1.5207,1.2694
-0.47886,-1.3204,0.050059,-1.5207,1.0841
-0.46889,-1.3572,0.050054,-1.5207,0.90466
-0.45892,-1.3961,0.050141,-1.5207,0.73549
-0.4486,-1.3728,0.11381,-1.457,0.58687
-0.43539,-1.2468,0.28129,-1.2895,0.47354
-0.0044279,-1.0858,-1.0815,0.48929,10.397
-0.1848,-1.0345,-0.85738,0.71342,10.324
-0.34457,-0.95186,-0.62638,0.94441,10.216
-0.47462,-0.83306,-0.39242,1.1784,10.076
-0.56753,-0.67802,-0.1572,1.4136,9.9098
-0.61682,-0.50846,0.057676,1.6285,9.7253
-0.61854,-0.51332,0.062872,1.6337,9.5399
-0.60917,-0.52871,0.050074,1.6209,9.3426
-0.5992,-0.53105,0.050048,1.6208,9.1434
-0.58923,-0.53348,0.050042,1.6208,8.9443
-0.57927,-0.536,0.050045,1.6208,8.7452
-0.5693,-0.53862,0.05005,1.6208,8.5461
-0.55933,-0.54137,0.05005,1.6208,8.347
-0.54937,-0.54424,0.050046,1.6208,8.1479
-0.5394,-0.54724,0.050046,1.6208,7.9488
-0.52943,-0.55038,0.050048,1.6208,7.7497
-0.51947,-0.55368,0.050048,1.6208,7.5506
-0.5095,-0.55713,0.050046,1.6208,7.3515
-0.49954,-0.56077,0.050045,1.6208,7.1524
-0.48957,-0.56459,0.050047,1.6208,6.9533
-0.47961,-0.56861,0.05005,1.6208,6.7542
-0.46964,-0.57285,0.050048,1.6208,6.5551
-0.45967,-0.57734,0.050044,1.6208,6.356
-0.44971,-0.58208,0.050045,1.6208,6.1569
-0.43974,-0.58709,0.05005,1.6208,5.9578
-0.42978,-0.59242,0.050055,1.6209,5.7587
-0.41981,-0.59808,0.050055,1.6209,5.5597
-0.40985,-0.60411,0.050055,1.6209,5.3606
-0.39988,-0.61054,0.050059,1.6209,5.1615
-0.38991,-0.61741,0.050066,1.6209,4.9625
-0.37995,-0.62478,0.050069,1.6209,4.7634
-0.36998,-0.6327,0.050071,1.6209,4.5644
-0.36001,-0.64122,0.050074,1.6209,4.3654
-0.35004,-0.65041,0.050083,1.6209,4.1663
-0.34007,-0.66038,0.050087,1.6209,3.9673
-0.3301,-0.6712,0.050093,1.6209,3.7683
-0.32012,-0.68299,0.0501,1.6209,3.5693
-0.31015,-0.69588,0.050115,1.6209,3.3704
-0.30017,-0.71002,0.05013,1.6209,3.1714
-0.29019,-0.72563,0.050142,1.6209,2.9725
-0.2802,-0.74292,0.05014,1.6209,2.7736
-0.27022,-0.76218,0.050135,1.6209,2.5748
-0.26024,-0.78372,0.050144,1.6209,2.3759
-0.25026,-0.80796,0.050147,1.6209,2.1772
-0.24028,-0.83543,0.050141,1.6209,1.9785
-0.23029,-0.86674,0.050141,1.6209,1.78
-0.22031,-0.90268,0.050143,1.6209,1.5815
-0.21033,-0.94425,0.050143,1.6209,1.3833
-0.20035,-0.99271,0.050141,1.6209,1.1854
-0.19037,-1.0496,0.050141,1.6209,0.98799
-0.18038,-1.1169,0.050144,1.6209,0.79142
-0.1718,-1.2459,0.0047388,1.5755,0.59494
-0.178,-1.5105,-0.13719,1.4336,0.39817
-0.20002,-1.8093,-0.30889,1.2619,0.24473
0.068496,1.2098,1.0665,2.6373,4.7486
0.26414,1.3756,0.85974,2.4305,4.6659
0.43721,1.4151,0.64762,2.2184,4.5526
0.57973,1.3575,0.43283,2.0036,4.4099
0.68495,1.239,0.21674,1.7875,4.241
0.74786,1.0816,-2.92e-05,1.5708,4.0506
0.76351,0.92817,-0.18385,1.3869,3.8476
0.73257,0.82748,-0.29009,1.2807,3.6423
0.67563,0.82394,-0.28341,1.2874,3.4434
0.62064,0.89921,-0.19696,1.3738,3.2487
0.57806,1.0048,-0.087612,1.4832,3.053
0.55935,1.0573,-0.04912,1.5217,2.8573
0.54946,1.0784,-0.049953,1.5208,2.6604
0.53952,1.1016,-0.049955,1.5208,2.4639
0.52958,1.1263,-0.049956,1.5208,2.2679
0.51964,1.1524,-0.049959,1.5208,2.0725
0.5097,1.1801,-0.049962,1.5208,1.8779
0.49976,1.2094,-0.04996,1.5208,1.6844
0.48982,1.2406,-0.049958,1.5208,1.4923
0.47988,1.2737,-0.04996,1.5208,1.3024
0.46995,1.3088,-0.049958,1.5208,1.1156
0.46001,1.3459,-0.049959,1.5208,0.93405
0.45007,1.3852,-0.049958,1.5208,0.76131
0.43851,1.3806,-0.096162,1.4746,0.60263
0.41235,1.2852,-0.23643,1.3344,0.45949
0.0088816,1.1784,1.1618,-0.40895,5.3693
0.21203,1.3467,0.96599,-0.60481,5.3011
0.39764,1.4129,0.75897,-0.81182,5.2033
0.55705,1.3817,0.54678,-1.024,5.0751
0.68274,1.2831,0.33202,-1.2388,4.9187
0.76867,1.1403,0.11591,-1.4549,4.7379
0.81069,0.96645,-0.10087,-1.6717,4.5385
0.80669,0.76776,-0.31798,-1.8888,4.3276
0.75595,0.58085,-0.49835,-2.0691,4.1177
0.66877,0.54218,-0.50328,-2.0741,3.9339
0.57529,0.63682,-0.36,-1.9308,3.764
0.49867,0.74579,-0.20712,-1.7779,3.579
0.45161,0.84625,-0.085775,-1.6566,3.3841
0.43283,0.89164,-0.048839,-1.6196,3.1874
0.42296,0.91044,-0.049917,-1.6207,2.989
0.41303,0.93177,-0.049929,-1.6207,2.7908
0.40309,0.95486,-0.04992,-1.6207,2.5927
0.39316,0.97985,-0.049918,-1.6207,2.3947
0.38323,1.007,-0.049915,-1.6207,2.197
0.3733,1.0365,-0.049909,-1.6207,1.9996
0.36337,1.0686,-0.049902,-1.6207,1.8025
0.35344,1.1037,-0.049892,-1.6207,1.606
0.34352,1.142,-0.04988,-1.6207,1.4102
0.33359,1.1839,-0.049877,-1.6207,1.2155
0.32367,1.2298,-0.049866,-1.6207,1.0225
0.31375,1.28,-0.04985,-1.6206,0.83243
0.30376,1.3555,-0.028885,-1.5997,0.64841
0.29302,1.5568,0.11512,-1.4557,0.48011
0.30035,1.8238,0.3151,-1.2557,0.35366
-0.0036714,-1.0428,-1.0349,-1.0349,4.6567
-0.1807,-1.1817,-0.80545,-0.80545,4.5778
-0.33453,-1.2164,-0.5722,-0.5722,4.4668
-0.45657,-1.1524,-0.33725,-0.33725,4.3264
-0.53994,-1.0199,-0.10163,-0.10163,4.1614
-0.57758,-0.89082,0.081671,0.081671,3.9792
-0.57331,-0.93946,0.052067,0.052067,3.7937
-0.56352,-0.9584,0.050025,0.050025,3.5961
-0.55355,-0.97619,0.050023,0.050023,3.3982
-0.54359,-0.99504,0.050023,0.050023,3.2004
-0.53363,-1.0151,0.050022,0.050022,3.0028
-0.52367,-1.0363,0.050022,0.050022,2.8054
-0.5137,-1.0589,0.050023,0.050023,2.6083
-0.50374,-1.0829,0.050026,0.050026,2.4116
-0.49378,-1.1085,0.050024,0.050024,2.2152
-0.48382,-1.1358,0.050023,0.050023,2.0194
-0.47385,-1.1648,0.050021,0.050021,1.8244
-0.46389,-1.1958,0.050027,0.050027,1.6303
-0.45393,-1.2289,0.050028,0.050028,1.4375
-0.44396,-1.2641,0.050029,0.050029,1.2468
-0.434,-1.3017,0.050026,0.050026,1.0592
-0.42404,-1.3417,0.050023,0.050023,0.87672
-0.41407,-1.3843,0.05003,0.05003,0.70329
-0.40411,-1.4295,0.050056,0.050056,0.54763
-0.39413,-1.4774,0.050102,0.050102,0.42952
2.83e-24,1.98e-20,1.98e-20,-0.3927,14.752
0.00088979,-0.0018083,-0.0024199,-0.39512,14.549
0.0015036,-0.002815,-0.003863,-0.39656,14.348
0.00075967,-0.003093,-0.0036298,-0.39633,14.151
0.00014428,-0.0033064,-0.0034098,-0.39611,13.952
-0.00048169,-0.0035997,-0.0032494,-0.39595,13.753
-0.0010983,-0.0038872,-0.0030768,-0.39578,13.554
-0.0016886,-0.0041783,-0.0029139,-0.39561,13.355
-0.0022488,-0.0044604,-0.002751,-0.39545,13.156
-0.0027783,-0.0047315,-0.0025872,-0.39529,12.957
-0.0032756,-0.0049857,-0.0024181,-0.39512,12.757
-0.00374,-0.0052274,-0.0022493,-0.39495,12.558
-0.0041703,-0.0054512,-0.0020769,-0.39478,12.359
-0.004567,-0.0056692,-0.0019135,-0.39461,12.16
-0.0049302,-0.0058716,-0.0017497,-0.39445,11.961
-0.0052605,-0.0060516,-0.0015791,-0.39428,11.762
-0.0055571,-0.0062101,-0.0014041,-0.3941,11.563
-0.0058191,-0.0063537,-0.0012329,-0.39393,11.363
-0.0060477,-0.0064842,-0.0010673,-0.39377,11.164
-0.0062429,-0.0065936,-0.00090026,-0.3936,10.965
-0.0064042,-0.0066816,-0.00073312,-0.39343,10.766
-0.0065316,-0.0067387,-0.00055755,-0.39326,10.567
-0.0066246,-0.0067706,-0.00038109,-0.39308,10.368
-0.0066825,-0.0067782,-0.00020658,-0.39291,10.169
-0.0067056,-0.0067623,-3.62e-05,-0.39274,9.9695
-0.0066946,-0.0067193,0.0001325,-0.39257,9.7703
-0.0066494,-0.0066406,0.00030657,-0.39239,9.5712
-0.0065695,-0.0065223,0.00048724,-0.39221,9.3721
-0.0064547,-0.0063781,0.0006585,-0.39204,9.1729
-0.0063055,-0.0061938,0.0008326,-0.39187,8.9738
-0.0061208,-0.0059696,0.0010058,-0.39169,8.7747
-0.0059014,-0.0057,0.0011816,-0.39152,8.5755
-0.005647,-0.0053775,0.001364,-0.39134,8.3764
-0.0053567,-0.0050061,0.0015445,-0.39115,8.1773
-0.0050311,-0.0045892,0.0017167,-0.39098,7.9781
-0.004671,-0.0041145,0.00189,-0.39081,7.779
-0.0042757,-0.003574,0.0020668,-0.39063,7.5798
-0.003845,-0.0029647,0.0022448,-0.39045,7.3807
-0.0033794,-0.0022798,0.0024259,-0.39027,7.1816
-0.0028775,-0.0015153,0.0026057,-0.39009,6.9824
-0.00234,-0.00066913,0.0027804,-0.38992,6.7833
-0.0017675,0.00027074,0.0029553,-0.38974,6.5842
-0.0011594,0.0013179,0.0031337,-0.38957,6.385
-0.00051622,0.0024753,0.0033098,-0.38939,6.1859
0.00016177,0.0037612,0.0034909,-0.38921,5.9868
0.00087583,0.0051827,0.0036694,-0.38903,5.7876
0.0016258,0.0067575,0.0038483,-0.38885,5.5885
0.0024115,0.0085011,0.0040265,-0.38867,5.3894
0.003233,0.010437,0.0042086,-0.38849,5.1902
0.0040905,0.012586,0.0043903,-0.38831,4.9911
0.004984,0.014969,0.0045687,-0.38813,4.792
0.0059132,0.017622,0.0047483,-0.38795,4.5929
0.0068782,0.020579,0.0049253,-0.38777,4.3937
0.0078791,0.023889,0.005107,-0.38759,4.1946
0.0089161,0.027604,0.0052926,-0.38741,3.9955
0.0099897,0.031782,0.0054739,-0.38723,3.7963
0.0111,0.036502,0.0056555,-0.38704,3.5972
0.012246,0.041859,0.0058372,-0.38686,3.3981
0.013428,0.047971,0.0060196,-0.38668,3.199
0.014646,0.054984,0.0061981,-0.3865,2.9999
0.015901,0.063095,0.0063817,-0.38632,2.8007
0.017192,0.072552,0.0065658,-0.38613,2.6016
0.01852,0.083685,0.0067496,-0.38595,2.4025
0.019884,0.096933,0.0069321,-0.38577,2.2034
0.021285,0.11292,0.0071192,-0.38558,2.0043
0.022722,0.13252,0.0073002,-0.3854,1.8052
0.024196,0.15702,0.0074819,-0.38522,1.6061
0.025706,0.1884,0.0076697,-0.38503,1.4071
0.027253,0.2298,0.0078533,-0.38485,1.208
0.028837,0.28653,0.0080322,-0.38467,1.009
0.030457,0.36811,0.0082196,-0.38448,0.81002
0.032181,0.49773,0.012582,-0.38012,0.61129
0.035963,0.7542,0.037038,-0.35566,0.41396
0.045046,1.1924,0.066721,-0.32598,0.21957
0.05999,1.6376,0.096384,-0.29632,0.062563
0.0066166,-0.16381,-0.25321,-1.0386,0.7382
-0.043754,-0.81807,-0.14657,-0.93197,0.55231
-0.084615,-1.1255,0.040914,-0.74448,0.37191
-0.094074,-1.1378,0.25682,-0.52858,0.19212
-0.055708,-0.92611,-0.39994,-0.79263,0.96078
-0.13697,-1.3042,-0.25297,-0.64567,0.79542
-0.20018,-1.3324,-0.052703,-0.4454,0.63236
-0.21941,-1.339,0.04825,-0.34445,0.46272
-0.20823,-1.3918,0.078467,-0.31423,0.29576
-0.19098,-1.4559,0.10809,-0.28461,0.19143
-0.22769,-0.74937,-0.16724,-0.55994,3.4668
-0.27206,-0.6902,0.0034992,-0.3892,3.2829
-0.27356,-0.68234,0.044547,-0.34815,3.0882
-0.26435,-0.69454,0.04851,-0.34419,2.8895
-0.25459,-0.71036,0.049652,-0.34305,2.6907
-0.24468,-0.72874,0.049978,-0.34272,2.4918
-0.23472,-0.74967,0.050065,-0.34263,2.2929
-0.22476,-0.77352,0.050093,-0.34261,2.0941
